origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,origin_protected_share,destination_protected_share,generation_method,generation_seed
7,29,398,423,1.000000,0.45947273,0.45947273,0.54052727,0.60468921,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
7,30,398,424,2.000000,0.51547071,1.03094141,0.96905859,0.60468921,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,1,399,392,2.000000,0.62262613,1.24525225,0.75474775,0.53678249,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,2,399,393,8.000000,0.29889824,2.39118595,5.60881405,0.53678249,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,3,399,394,12.000000,0.38774517,4.65294200,7.34705800,0.53678249,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,4,399,395,12.000000,0.35882379,4.30588550,7.69411450,0.53678249,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,5,399,396,12.000000,0.41902453,5.02829432,6.97170568,0.53678249,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,6,399,397,42.000000,0.41872419,17.58641583,24.41358417,0.53678249,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,7,399,398,35.000000,0.59876765,20.95686767,14.04313233,0.53678249,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,9,399,401,25.000000,0.30037147,7.50928681,17.49071319,0.53678249,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,10,399,402,38.000000,0.42827912,16.27460660,21.72539340,0.53678249,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,11,399,403,29.000000,0.39041870,11.32214224,17.67785776,0.53678249,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,12,399,404,14.000000,0.38875093,5.44251302,8.55748698,0.53678249,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,13,399,405,14.000000,0.48274041,6.75836576,7.24163424,0.53678249,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,14,399,406,21.000000,0.26031992,5.46671824,15.53328176,0.53678249,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,15,399,407,4.000000,0.38391668,1.53566673,2.46433327,0.53678249,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,16,399,408,8.000000,0.41663149,3.33305192,4.66694808,0.53678249,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,17,399,409,5.000000,0.37691119,1.88455596,3.11544404,0.53678249,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,18,399,410,11.000000,0.41971658,4.61688243,6.38311757,0.53678249,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,19,399,412,14.000000,0.43315379,6.06415303,7.93584697,0.53678249,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,20,399,413,21.000000,0.33389861,7.01187085,13.98812915,0.53678249,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,21,399,414,4.000000,0.41396553,1.65586210,2.34413790,0.53678249,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,22,399,415,2.000000,0.65741459,1.31482918,0.68517082,0.53678249,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,23,399,416,1.000000,0.36604423,0.36604423,0.63395577,0.53678249,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,24,399,417,1.000000,0.40480906,0.40480906,0.59519094,0.53678249,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,25,399,418,1.000000,0.46060167,0.46060167,0.53939833,0.53678249,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,26,399,419,7.000000,0.65797476,4.60582329,2.39417671,0.53678249,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,27,399,420,4.000000,0.55982121,2.23928485,1.76071515,0.53678249,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,28,399,421,6.000000,0.38746358,2.32478146,3.67521854,0.53678249,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
8,29,399,423,2.000000,0.46223664,0.92447328,1.07552672,0.53678249,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,1,401,392,1.000000,0.38174864,0.38174864,0.61825136,0.07110743,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,2,401,393,4.000000,0.15595109,0.62380435,3.37619565,0.07110743,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,3,401,394,2.000000,0.13726393,0.27452786,1.72547214,0.07110743,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,4,401,395,2.000000,0.14778793,0.29557587,1.70442413,0.07110743,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,6,401,397,3.000000,0.13199852,0.39599555,2.60400445,0.07110743,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,7,401,398,3.000000,0.37799555,1.13398666,1.86601334,0.07110743,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,8,401,399,19.000000,0.30582032,5.81058613,13.18941387,0.07110743,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,10,401,402,7.000000,0.11662420,0.81636943,6.18363057,0.07110743,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,11,401,403,12.000000,0.17937932,2.15255186,9.84744814,0.07110743,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,12,401,404,2.000000,0.13924630,0.27849260,1.72150740,0.07110743,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,13,401,405,4.000000,0.25689512,1.02758050,2.97241950,0.07110743,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,14,401,406,4.000000,0.03164240,0.12656959,3.87343041,0.07110743,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,15,401,407,1.000000,0.07640136,0.07640136,0.92359864,0.07110743,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,16,401,408,6.000000,0.15356921,0.92141528,5.07858472,0.07110743,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,17,401,409,1.000000,0.14623056,0.14623056,0.85376944,0.07110743,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,18,401,410,2.000000,0.23526079,0.47052158,1.52947842,0.07110743,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,19,401,412,2.000000,0.22075420,0.44150840,1.55849160,0.07110743,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,20,401,413,1.000000,0.09945117,0.09945117,0.90054883,0.07110743,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,21,401,414,1.000000,0.19689008,0.19689008,0.80310992,0.07110743,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,26,401,419,1.000000,0.39989913,0.39989913,0.60010087,0.07110743,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
9,28,401,421,1.000000,0.08841661,0.08841661,0.91158339,0.07110743,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,2,402,393,2.000000,0.22282034,0.44564069,1.55435931,0.26153531,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,3,402,394,2.000000,0.24675781,0.49351561,1.50648439,0.26153531,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,4,402,395,2.000000,0.28211048,0.56422096,1.43577904,0.26153531,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,5,402,396,3.000000,0.28974923,0.86924769,2.13075231,0.26153531,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,6,402,397,7.000000,0.23045765,1.61320355,5.38679645,0.26153531,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,7,402,398,3.000000,0.43319393,1.29958178,1.70041822,0.26153531,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,8,402,399,35.000000,0.39580316,13.85311044,21.14688956,0.26153531,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,9,402,401,8.000000,0.18605352,1.48842813,6.51157187,0.26153531,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,11,402,403,35.000000,0.24569016,8.59915565,26.40084435,0.26153531,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,12,402,404,23.000000,0.22045179,5.07039113,17.92960887,0.26153531,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,13,402,405,14.000000,0.42060832,5.88851642,8.11148358,0.26153531,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,14,402,406,18.000000,0.12903768,2.32267817,15.67732183,0.26153531,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,15,402,407,3.000000,0.25540113,0.76620340,2.23379660,0.26153531,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,16,402,408,4.000000,0.23514626,0.94058504,3.05941496,0.26153531,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,17,402,409,1.000000,0.24331398,0.24331398,0.75668602,0.26153531,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,18,402,410,4.000000,0.32786046,1.31144185,2.68855815,0.26153531,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,19,402,412,3.000000,0.31413553,0.94240660,2.05759340,0.26153531,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,20,402,413,5.000000,0.22382062,1.11910309,3.88089691,0.26153531,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,21,402,414,2.000000,0.27632836,0.55265673,1.44734327,0.26153531,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,22,402,415,4.000000,0.51669846,2.06679383,1.93320617,0.26153531,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,23,402,416,1.000000,0.26241823,0.26241823,0.73758177,0.26153531,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,25,402,418,1.000000,0.30555363,0.30555363,0.69444637,0.26153531,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,26,402,419,7.000000,0.50107438,3.50752068,3.49247932,0.26153531,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,27,402,420,3.000000,0.41405089,1.24215268,1.75784732,0.26153531,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
10,28,402,421,2.000000,0.17683763,0.35367526,1.64632474,0.26153531,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,2,403,393,3.000000,0.20017171,0.60051514,2.39948486,0.24383339,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,3,403,394,2.000000,0.24544921,0.49089842,1.50910158,0.24383339,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,4,403,395,3.000000,0.24294915,0.72884745,2.27115255,0.24383339,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,5,403,396,1.000000,0.27028348,0.27028348,0.72971652,0.24383339,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,6,403,397,12.000000,0.28339137,3.40069643,8.59930357,0.24383339,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,8,403,399,36.000000,0.39094052,14.07385867,21.92614133,0.24383339,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,9,403,401,9.000000,0.15894164,1.43047474,7.56952526,0.24383339,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,10,403,402,37.000000,0.25451902,9.41720376,27.58279624,0.24383339,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,12,403,404,39.000000,0.25854930,10.08342252,28.91657748,0.24383339,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,13,403,405,23.000000,0.42798114,9.84356619,13.15643381,0.24383339,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,14,403,406,24.000000,0.17627792,4.23066999,19.76933001,0.24383339,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,15,403,407,2.000000,0.17515333,0.35030666,1.64969334,0.24383339,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,16,403,408,3.000000,0.24050610,0.72151830,2.27848170,0.24383339,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,17,403,409,3.000000,0.25724256,0.77172769,2.22827231,0.24383339,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,18,403,410,4.000000,0.24041459,0.96165836,3.03834164,0.24383339,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,19,403,412,3.000000,0.24486646,0.73459939,2.26540061,0.24383339,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,20,403,413,5.000000,0.26842800,1.34213999,3.65786001,0.24383339,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,21,403,414,3.000000,0.33829960,1.01489881,1.98510119,0.24383339,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,22,403,415,5.000000,0.51834963,2.59174817,2.40825183,0.24383339,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,23,403,416,2.000000,0.21787196,0.43574392,1.56425608,0.24383339,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,26,403,419,4.000000,0.47239445,1.88957780,2.11042220,0.24383339,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,27,403,420,1.000000,0.36002044,0.36002044,0.63997956,0.24383339,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
11,28,403,421,1.000000,0.19901380,0.19901380,0.80098620,0.24383339,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,2,404,393,5.000000,0.19398554,0.96992772,4.03007228,0.24039549,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,4,404,395,3.000000,0.25951742,0.77855227,2.22144773,0.24039549,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,5,404,396,3.000000,0.28690583,0.86071749,2.13928251,0.24039549,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,6,404,397,9.000000,0.23837982,2.14541840,6.85458160,0.24039549,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,7,404,398,2.000000,0.39807287,0.79614575,1.20385425,0.24039549,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,8,404,399,16.000000,0.39906969,6.38511505,9.61488495,0.24039549,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,9,404,401,4.000000,0.14300367,0.57201467,3.42798533,0.24039549,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,10,404,402,27.000000,0.23492839,6.34306654,20.65693346,0.24039549,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,11,404,403,50.000000,0.26723616,13.36180823,36.63819177,0.24039549,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,13,404,405,31.000000,0.39301023,12.18331725,18.81668275,0.24039549,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,14,404,406,25.000000,0.15825603,3.95640070,21.04359930,0.24039549,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,15,404,407,5.000000,0.16807217,0.84036086,4.15963914,0.24039549,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,16,404,408,1.000000,0.24955364,0.24955364,0.75044636,0.24039549,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,17,404,409,5.000000,0.23817955,1.19089777,3.80910223,0.24039549,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,18,404,410,4.000000,0.27945551,1.11782204,2.88217796,0.24039549,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,19,404,412,6.000000,0.26473018,1.58838110,4.41161890,0.24039549,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,20,404,413,3.000000,0.18354968,0.55064903,2.44935097,0.24039549,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,21,404,414,2.000000,0.32049979,0.64099958,1.35900042,0.24039549,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,22,404,415,2.000000,0.54001456,1.08002911,0.91997089,0.24039549,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,23,404,416,6.000000,0.28392042,1.70352250,4.29647750,0.24039549,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,24,404,417,1.000000,0.21560585,0.21560585,0.78439415,0.24039549,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,26,404,419,9.000000,0.48323363,4.34910263,4.65089737,0.24039549,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,27,404,420,1.000000,0.39139029,0.39139029,0.60860971,0.24039549,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
12,28,404,421,1.000000,0.20534550,0.20534550,0.79465450,0.24039549,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,2,405,393,1.000000,0.31281305,0.31281305,0.68718695,0.51499876,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,3,405,394,1.000000,0.37624228,0.37624228,0.62375772,0.51499876,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,4,405,395,3.000000,0.39746089,1.19238266,1.80761734,0.51499876,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,5,405,396,18.000000,0.42476522,7.64577398,10.35422602,0.51499876,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,6,405,397,22.000000,0.34052967,7.49165283,14.50834717,0.51499876,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,7,405,398,4.000000,0.54464003,2.17856011,1.82143989,0.51499876,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,8,405,399,15.000000,0.49197290,7.37959357,7.62040643,0.51499876,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,9,405,401,2.000000,0.26900722,0.53801444,1.46198556,0.51499876,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,10,405,402,13.000000,0.34781718,4.52162336,8.47837664,0.51499876,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,11,405,403,26.000000,0.41507432,10.79193240,15.20806760,0.51499876,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,12,405,404,32.000000,0.34513746,11.04439864,20.95560136,0.51499876,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,14,405,406,29.000000,0.26862634,7.79016397,21.20983603,0.51499876,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,15,405,407,18.000000,0.35882751,6.45889514,11.54110486,0.51499876,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,16,405,408,11.000000,0.41226181,4.53487990,6.46512010,0.51499876,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,17,405,409,7.000000,0.39714457,2.78001200,4.21998800,0.51499876,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,18,405,410,26.000000,0.38015553,9.88404370,16.11595630,0.51499876,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,19,405,412,8.000000,0.37506271,3.00050166,4.99949834,0.51499876,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,20,405,413,5.000000,0.35334250,1.76671250,3.23328750,0.51499876,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,21,405,414,4.000000,0.40038212,1.60152847,2.39847153,0.51499876,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,22,405,415,6.000000,0.66507441,3.99044647,2.00955353,0.51499876,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,23,405,416,12.000000,0.35802183,4.29626200,7.70373800,0.51499876,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,24,405,417,1.000000,0.36545712,0.36545712,0.63454288,0.51499876,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,25,405,418,1.000000,0.47993944,0.47993944,0.52006056,0.51499876,0.41743330,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,26,405,419,4.000000,0.60724082,2.42896328,1.57103672,0.51499876,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,27,405,420,1.000000,0.50410141,0.50410141,0.49589859,0.51499876,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
13,28,405,421,1.000000,0.37198906,0.37198906,0.62801094,0.51499876,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,1,406,392,2.000000,0.37161776,0.74323552,1.25676448,0.06710322,0.73741142,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,2,406,393,3.000000,0.15867813,0.47603438,2.52396562,0.06710322,0.15934061,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,3,406,394,1.000000,0.19625352,0.19625352,0.80374648,0.06710322,0.23830746,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,4,406,395,5.000000,0.17632053,0.88160266,4.11839734,0.06710322,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,5,406,396,10.000000,0.23455953,2.34559533,7.65440467,0.06710322,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,6,406,397,24.000000,0.20217501,4.85220034,19.14779966,0.06710322,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,7,406,398,8.000000,0.28840850,2.30726796,5.69273204,0.06710322,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,8,406,399,27.000000,0.26436565,7.13787263,19.86212737,0.06710322,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,9,406,401,4.000000,0.05675077,0.22700310,3.77299690,0.06710322,0.07110743,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,10,406,402,23.000000,0.15887640,3.65415716,19.34584284,0.06710322,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,11,406,403,24.000000,0.13297083,3.19130001,20.80869999,0.06710322,0.24383339,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,12,406,404,22.000000,0.16601891,3.65241599,18.34758401,0.06710322,0.24039549,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,13,406,405,40.000000,0.33133021,13.25320846,26.74679154,0.06710322,0.51499876,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,15,406,407,6.000000,0.14465364,0.86792186,5.13207814,0.06710322,0.16299935,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,16,406,408,5.000000,0.14041279,0.70206395,4.29793605,0.06710322,0.27291615,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,17,406,409,3.000000,0.15330078,0.45990233,2.54009767,0.06710322,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,18,406,410,12.000000,0.17537750,2.10452995,9.89547005,0.06710322,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,19,406,412,9.000000,0.18636591,1.67729317,7.32270683,0.06710322,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,20,406,413,9.000000,0.13071381,1.17642433,7.82357567,0.06710322,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,21,406,414,7.000000,0.15827226,1.10790581,5.89209419,0.06710322,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,22,406,415,17.000000,0.46429027,7.89293458,9.10706542,0.06710322,0.85454955,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,23,406,416,4.000000,0.17491922,0.69967689,3.30032311,0.06710322,0.25559332,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
14,24,406,417,3.000000,0.20221394,0.60664181,2.39335819,0.06710322,0.23797094,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
