origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,base_80_80_covered,base_80_80_status,generation_method,pi_low_for_base_covered,pi_high_for_base_uncovered,base_solution_file
6,19,397,412,15.000000,0.15000000,2.25000000,12.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,20,397,413,10.000000,0.15000000,1.50000000,8.50000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,21,397,414,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,22,397,415,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,23,397,416,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,24,397,417,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,25,397,418,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,26,397,419,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,27,397,420,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,28,397,421,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,29,397,423,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
6,30,397,424,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,1,398,392,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,2,398,393,5.000000,0.85000000,4.25000000,0.75000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,3,398,394,24.000000,0.15000000,3.60000000,20.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,4,398,395,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,5,398,396,16.000000,0.15000000,2.40000000,13.60000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,6,398,397,29.000000,0.15000000,4.35000000,24.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,8,398,399,37.000000,0.15000000,5.55000000,31.45000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,9,398,401,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,10,398,402,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,11,398,403,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,12,398,404,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,13,398,405,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,14,398,406,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,15,398,407,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,16,398,408,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,17,398,409,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,18,398,410,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,19,398,412,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,20,398,413,11.000000,0.85000000,9.35000000,1.65000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,21,398,414,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,22,398,415,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,26,398,419,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,27,398,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,28,398,421,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,29,398,423,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
7,30,398,424,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,1,399,392,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,2,399,393,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,3,399,394,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,4,399,395,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,5,399,396,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,6,399,397,42.000000,0.15000000,6.30000000,35.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,7,399,398,35.000000,0.15000000,5.25000000,29.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,9,399,401,25.000000,0.15000000,3.75000000,21.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,10,399,402,38.000000,0.15000000,5.70000000,32.30000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,11,399,403,29.000000,0.15000000,4.35000000,24.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,12,399,404,14.000000,0.85000000,11.90000000,2.10000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,13,399,405,14.000000,0.15000000,2.10000000,11.90000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,14,399,406,21.000000,0.15000000,3.15000000,17.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,15,399,407,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,16,399,408,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,17,399,409,5.000000,0.85000000,4.25000000,0.75000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,18,399,410,11.000000,0.15000000,1.65000000,9.35000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,19,399,412,14.000000,0.15000000,2.10000000,11.90000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,20,399,413,21.000000,0.15000000,3.15000000,17.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,21,399,414,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,22,399,415,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,23,399,416,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,24,399,417,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,25,399,418,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,26,399,419,7.000000,0.85000000,5.95000000,1.05000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,27,399,420,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,28,399,421,6.000000,0.15000000,0.90000000,5.10000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
8,29,399,423,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,1,401,392,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,2,401,393,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,3,401,394,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,4,401,395,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,6,401,397,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,7,401,398,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,8,401,399,19.000000,0.15000000,2.85000000,16.15000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,10,401,402,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,11,401,403,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,12,401,404,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,13,401,405,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,14,401,406,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,15,401,407,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,16,401,408,6.000000,0.85000000,5.10000000,0.90000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,17,401,409,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,18,401,410,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,19,401,412,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,20,401,413,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,21,401,414,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,26,401,419,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
9,28,401,421,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,2,402,393,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,3,402,394,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,4,402,395,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,5,402,396,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,6,402,397,7.000000,0.15000000,1.05000000,5.95000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,7,402,398,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,8,402,399,35.000000,0.15000000,5.25000000,29.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,9,402,401,8.000000,0.15000000,1.20000000,6.80000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,11,402,403,35.000000,0.15000000,5.25000000,29.75000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,12,402,404,23.000000,0.15000000,3.45000000,19.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,13,402,405,14.000000,0.15000000,2.10000000,11.90000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,14,402,406,18.000000,0.85000000,15.30000000,2.70000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,15,402,407,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,16,402,408,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,17,402,409,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,18,402,410,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,19,402,412,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,20,402,413,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,21,402,414,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,22,402,415,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,23,402,416,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,25,402,418,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,26,402,419,7.000000,0.85000000,5.95000000,1.05000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,27,402,420,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
10,28,402,421,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,2,403,393,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,3,403,394,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,4,403,395,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,5,403,396,1.000000,0.15000000,0.15000000,0.85000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,6,403,397,12.000000,0.15000000,1.80000000,10.20000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,8,403,399,36.000000,0.15000000,5.40000000,30.60000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,9,403,401,9.000000,0.15000000,1.35000000,7.65000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,10,403,402,37.000000,0.15000000,5.55000000,31.45000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,12,403,404,39.000000,0.15000000,5.85000000,33.15000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,13,403,405,23.000000,0.15000000,3.45000000,19.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,14,403,406,24.000000,0.15000000,3.60000000,20.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,15,403,407,2.000000,0.15000000,0.30000000,1.70000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,16,403,408,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,17,403,409,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,18,403,410,4.000000,0.15000000,0.60000000,3.40000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,19,403,412,3.000000,0.15000000,0.45000000,2.55000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,20,403,413,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,21,403,414,3.000000,0.85000000,2.55000000,0.45000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,22,403,415,5.000000,0.85000000,4.25000000,0.75000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,23,403,416,2.000000,0.85000000,1.70000000,0.30000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,26,403,419,4.000000,0.85000000,3.40000000,0.60000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,27,403,420,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
11,28,403,421,1.000000,0.85000000,0.85000000,0.15000000,0,uncovered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
12,2,404,393,5.000000,0.15000000,0.75000000,4.25000000,1,covered,targeted_high_pi_for_base_uncovered_low_pi_for_base_covered,0.15000000,0.85000000,baseline_inputs/large_task3_baseline_80_80.json
